task_id,step_index,split,decision,variant,image_path,step_instruction,multi_element_instruction,target_coordinates,target_bounding_box,nearest_element_text,nearest_element_relative_position,nearest_element_tag,nearest_element_distance,nearest_element_bounding_box,Unnamed: 15
150146b2-ae80-4760-b2a9-1c7475ce5de2,2,test_task_style,keep,precision,run_20251112_005206_test_task_precision/150146b2-ae80-4760-b2a9-1c7475ce5de2/screenshots/step_2_click.png,Click on 'Shop by Brand' link,Click on the link above 'Shop by Outfit',"(201, 237)","[170.09999084472656, 231.4375, 62.639068603515625, 10.5]",Shop by Outfit,"[""above""]",a,23.3844769574657,"[170.09999084472656, 254.82186889648438, 62.49687194824219, 10.5]",
150146b2-ae80-4760-b2a9-1c7475ce5de2,2,test_task_style,keep,style,run_20251112_005316_test_task_style/150146b2-ae80-4760-b2a9-1c7475ce5de2/screenshots/step_2_click.png,Click on 'Shop by Brand' link,Click on the link above 'Shop by Outfit',"(288, 369)","[243, 360.625, 89.484375, 17]",Shop by Outfit,"[""above""]",a,39.406380879293,"[243, 400.03125, 89.28125, 17]",
150146b2-ae80-4760-b2a9-1c7475ce5de2,2,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/150146b2-ae80-4760-b2a9-1c7475ce5de2/screenshots/step_2_click.png,Click on 'Shop by Brand' link,Click on the link above 'Shop by Outfit',"(284, 339)","[243, 331.625, 82.03125, 14]",Shop by Outfit,"[""above""]",a,33.4063815479169,"[243, 365.03125, 81.84375, 14]",
1564d78a-9e4d-4337-a7ab-54282a348014,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/1564d78a-9e4d-4337-a7ab-54282a348014/screenshots/step_3_click.png,Click on 'Display Results' button,Click on the button above 'Clear All Filters',"(845, 540)","[800.796875, 531.6015625, 88.28125, 16.796875]",Clear All Filters,"[""above""]",a,42.5078132179287,"[797.859375, 574.5078125, 94.140625, 16]",
1564d78a-9e4d-4337-a7ab-54282a348014,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/1564d78a-9e4d-4337-a7ab-54282a348014/screenshots/step_3_click.png,Click on 'Display Results' span,Click on the button above 'Clear All Filters',"(591, 540)","[560.5578002929688, 534.12109375, 61.796875, 11.7578125]",,"[""above""]",i,31.6213750470051,"[578.9437255859375, 565.5007934570312, 7.62347412109375, 9.79998779296875]",
1564d78a-9e4d-4337-a7ab-54282a348014,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/1564d78a-9e4d-4337-a7ab-54282a348014/screenshots/step_3_click.png,Click on 'Display Results' span,Click on the button above 'Clear All Filters',"(845, 540)","[796.6875, 531.6015625, 96.484375, 16.796875]",Clear All Filters,"[""above""]",span,42.5078125,"[797.859375, 574.5078125, 94.140625, 16]",
1564d78a-9e4d-4337-a7ab-54282a348014,3,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/1564d78a-9e4d-4337-a7ab-54282a348014/screenshots/step_3_click.png,Click on 'Display Results' span,Click on the button above 'Clear All Filters',"(845, 540)","[810.25, 533.40625, 69.375, 13.1875]",Clear All Filters,"[""above""]",a,43.5,"[807.953125, 577.5, 73.96875, 12]",
17a3488c-8b75-4ec6-9899-f32bcec2f808,2,test_domain_original,keep,original,run_20251112_004959_test_domain_original/17a3488c-8b75-4ec6-9899-f32bcec2f808/screenshots/step_2_click.png,Click on 'New York' span,Click on the span below 'Cambridge',"(548, 540)","[514, 529.0, 68.828125, 22]",Cambridge,"[""below""]",span,41.6347124378824,"[514, 488.0, 83.3125, 22]",
17a3488c-8b75-4ec6-9899-f32bcec2f808,2,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/17a3488c-8b75-4ec6-9899-f32bcec2f808/screenshots/step_2_click.png,Click on 'New York' span,Click on the span below 'Cambridge',"(672, 507)","[647.7952880859375, 499.1000061035156, 48.1796875, 15.399993896484375]",Cambridge,"[""below""]",span,29.1443086040957,"[647.7952880859375, 470.3999938964844, 58.3187255859375, 15.399993896484375]",
17a3488c-8b75-4ec6-9899-f32bcec2f808,2,test_domain_original,keep,style,run_20251112_005301_test_domain_style/17a3488c-8b75-4ec6-9899-f32bcec2f808/screenshots/step_2_click.png,Click on 'New York' span,Click on the span below 'Cambridge',"(546, 540)","[512, 531.5, 67.59375, 17]",Cambridge,"[""below""]",span,40.3543334600376,"[512, 491.5, 78.265625, 17]",
17a3488c-8b75-4ec6-9899-f32bcec2f808,2,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/17a3488c-8b75-4ec6-9899-f32bcec2f808/screenshots/step_2_click.png,Click on 'New York' span,Click on the span below 'Cambridge',"(542, 540)","[514, 531.0, 55.921875, 18]",Cambridge,"[""below""]",span,41.4210026784797,"[514, 490.0, 67.703125, 18]",
17a3488c-8b75-4ec6-9899-f32bcec2f808,4,test_domain_original,keep,original,run_20251112_004959_test_domain_original/17a3488c-8b75-4ec6-9899-f32bcec2f808/screenshots/step_4_click.png,Click on '826 9th Avenue by June' link,Click on the link above ‘Last rooms left!’,"(787, 405)","[687, 391, 200.78125, 28]",Last rooms left!,"[""above""]",span,65.6751542907459,"[687, 427, 86.4375, 20.640625]",
17a3488c-8b75-4ec6-9899-f32bcec2f808,4,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/17a3488c-8b75-4ec6-9899-f32bcec2f808/screenshots/step_4_click.png,Click on '826 9th Avenue by June' link,Click on the link above ‘Last rooms left!’,"(839, 283)","[768.8953247070312, 273.6999816894531, 140.546875, 19.600006103515625]",Last rooms left!,"[""above""]",span,45.9726201318932,"[768.8953247070312, 298.8999938964844, 60.5062255859375, 14.44842529296875]",
17a3488c-8b75-4ec6-9899-f32bcec2f808,4,test_domain_original,keep,style,run_20251112_005301_test_domain_style/17a3488c-8b75-4ec6-9899-f32bcec2f808/screenshots/step_4_click.png,Click on '826 9th Avenue by June' link,Click on the link above ‘Map’,"(783, 450)","[687, 435, 192.84375, 29]",Map,"[""above""]",span,59.544421627660896,"[722, 477, 27.234375, 16]",
17a3488c-8b75-4ec6-9899-f32bcec2f808,4,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/17a3488c-8b75-4ec6-9899-f32bcec2f808/screenshots/step_4_click.png,Click on '826 9th Avenue by June' link,Click on the link above ‘Last rooms left!’,"(765, 407)","[687, 393, 156.15625, 28]",Last rooms left!,"[""above""]",span,47.537128915073104,"[687, 429, 86.4375, 20.640625]",
17cfd4fe-079b-4f9d-ae2a-d17660677d1d,1,test_domain_original,keep,original,run_20251112_004959_test_domain_original/17cfd4fe-079b-4f9d-ae2a-d17660677d1d/screenshots/step_1_click.png,Click on 'Benefits' link,Click on the link above 'Childcare and parenting',"(517, 540)","[480, 529.5, 74.96875, 21]",Childcare and parenting,"[""above""]",a,194.521659056993,"[480, 710.5, 217.484375, 21]",
17cfd4fe-079b-4f9d-ae2a-d17660677d1d,1,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/17cfd4fe-079b-4f9d-ae2a-d17660677d1d/screenshots/step_1_click.png,Click on 'Benefits' link,Click on the link above 'Childcare and parenting',"(650, 540)","[623.9953002929688, 532.6499938964844, 52.4781494140625, 14.70001220703125]",Childcare and parenting,"[""above""]",a,136.165170462528,"[623.9953002929688, 659.3500061035156, 152.23907470703125, 14.699951171875]",
17cfd4fe-079b-4f9d-ae2a-d17660677d1d,1,test_domain_original,keep,style,run_20251112_005301_test_domain_style/17cfd4fe-079b-4f9d-ae2a-d17660677d1d/screenshots/step_1_click.png,Click on 'Benefits' link,Click on the link above 'Childcare and parenting',"(520, 540)","[483, 529.0, 74.96875, 22]",Childcare and parenting,"[""above""]",a,207.142284052014,"[483, 723.5, 217.484375, 22]",
17cfd4fe-079b-4f9d-ae2a-d17660677d1d,1,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/17cfd4fe-079b-4f9d-ae2a-d17660677d1d/screenshots/step_1_click.png,Click on 'Benefits' link,Click on the link above 'Childcare and parenting',"(510, 540)","[480, 531.5, 59.1875, 17]",Childcare and parenting,"[""above""]",a,132.957366075925,"[480, 651.96875, 171.703125, 17]",
18c81087-23fc-4154-8f69-31d1ed10efa4,2,test_website_style,keep,original,run_20251112_005125_test_website_original/18c81087-23fc-4154-8f69-31d1ed10efa4/screenshots/step_2_click.png,"Click on the 'HAPPY BIRTHDAY, PLEASE INVITE ME' img",Click on the img below 'Holiday' link,"(497, 322)","[395, 261.15625, 203.734375, 122.234375]",Holiday,"[""below""]",a,107.24917395925,"[466.90625, 208.171875, 48.671875, 14]",
18c81087-23fc-4154-8f69-31d1ed10efa4,2,test_website_style,keep,precision,run_20251112_005233_test_website_precision/18c81087-23fc-4154-8f69-31d1ed10efa4/screenshots/step_2_click.png,"Click on the 'HAPPY BIRTHDAY, PLEASE INVITE ME' img",Click on the img below 'Holiday' link,"(636, 226)","[564.4953002929688, 182.8093719482422, 142.61407470703125, 85.56407165527344]",Holiday,"[""below""]",a,75.0744294671806,"[614.8296508789062, 145.72030639648438, 34.0703125, 9.800003051757812]",
18c81087-23fc-4154-8f69-31d1ed10efa4,2,test_website_style,keep,style,run_20251112_005341_test_website_style/18c81087-23fc-4154-8f69-31d1ed10efa4/screenshots/step_2_click.png,"Click on the 'HAPPY BIRTHDAY, PLEASE INVITE ME' img",Click on the img below 'Holiday' link,"(501, 332)","[401, 272.375, 199.328125, 119.59375]",Holiday,"[""below""]",a,108.470591132459,"[470.90625, 213.984375, 46.703125, 17]",
18c81087-23fc-4154-8f69-31d1ed10efa4,2,test_website_style,keep,text_shrink,run_20251113_005230_test_website_text_shrink/18c81087-23fc-4154-8f69-31d1ed10efa4/screenshots/step_2_click.png,"Click on the 'HAPPY BIRTHDAY, PLEASE INVITE ME' img",Click on the img below 'Holiday' link,"(497, 322)","[395, 261.15625, 203.734375, 122.234375]",Holiday,"[""below""]",a,109.013517049098,"[454.9375, 210.171875, 38.25, 11]",
18c81087-23fc-4154-8f69-31d1ed10efa4,5,test_website_style,keep,original,run_20251112_005125_test_website_original/18c81087-23fc-4154-8f69-31d1ed10efa4/screenshots/step_5_click.png,Click on 'Birthday' button,Click on the button to the left of 'Holiday' button,"(418, 215)","[390, 208.171875, 55.90625, 14]",Holiday,"[""left""]",a,73.2890625,"[466.90625, 208.171875, 48.671875, 14]",
18c81087-23fc-4154-8f69-31d1ed10efa4,5,test_website_style,keep,precision,run_20251112_005233_test_website_precision/18c81087-23fc-4154-8f69-31d1ed10efa4/screenshots/step_5_click.png,Click on 'Birthday' button,Click on the button to the left of 'Holiday' button,"(581, 151)","[560.9953002929688, 145.72030639648438, 39.1343994140625, 9.800003051757812]",Holiday,"[""left""]",a,51.3023071289063,"[614.8296508789062, 145.72030639648438, 34.0703125, 9.800003051757812]",
18c81087-23fc-4154-8f69-31d1ed10efa4,5,test_website_style,keep,style,run_20251112_005341_test_website_style/18c81087-23fc-4154-8f69-31d1ed10efa4/screenshots/step_5_click.png,Click on 'Birthday' button,Click on the button to the left of 'Holiday' button,"(418, 222)","[390, 214.859375, 55.90625, 15]",All,"[""below""]",a,47.6751102536251,"[392.296875, 152.328125, 47.296875, 41.984375]",
18c81087-23fc-4154-8f69-31d1ed10efa4,5,test_website_style,keep,text_shrink,run_20251113_005230_test_website_text_shrink/18c81087-23fc-4154-8f69-31d1ed10efa4/screenshots/step_5_click.png,Click on 'Birthday' button,Click on the button to the left of 'Holiday' button,"(412, 216)","[390, 210.171875, 43.9375, 11]",Holiday,"[""left""]",a,62.09375,"[454.9375, 210.171875, 38.25, 11]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,0,test_task_style,keep,original,run_20251112_005055_test_task_original/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_0_type.png,Type 'buckeye.foobar@gmail.com' in 'Email' input,Type 'buckeye.foobar@gmail.com' in the input above 'Amount' inputbox,"(1254, 540)","[1025.09375, 518.0, 457.796875, 44]",Delivery Date:,"[""above""]",label,85.2637509529255,"[1273.984375, 592.0, 77.078125, 20]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,0,test_task_style,keep,precision,run_20251112_005206_test_task_precision/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_0_type.png,Type 'buckeye.foobar@gmail.com' in 'Email' input,Type 'buckeye.foobar@gmail.com' in the input above 'Amount' inputbox,"(1166, 382)","[1005.5609130859375, 366.79998779296875, 320.457763671875, 30.800018310546875]",Delivery Date:,"[""above""]",label,59.6846239445611,"[1179.7843017578125, 418.6000061035156, 53.9547119140625, 14]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,0,test_task_style,keep,style,run_20251112_005316_test_task_style/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_0_type.png,Type 'buckeye.foobar@gmail.com' in 'Email' input,Type 'buckeye.foobar@gmail.com' in the input above 'Amount' inputbox,"(1254, 540)","[1025.09375, 518.0, 457.796875, 44]",Delivery Date:,"[""above""]",label,85.2637509529255,"[1273.984375, 592.0, 77.078125, 20]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,0,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_0_type.png,Type 'buckeye.foobar@gmail.com' in 'Email' input,Type 'buckeye.foobar@gmail.com' in the input above 'Amount' inputbox,"(1254, 540)","[1025.09375, 518.0, 457.796875, 44]",Delivery Date:,"[""above""]",label,85.2637509529255,"[1273.984375, 592.0, 77.078125, 20]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,3,test_task_style,keep,original,run_20251112_005055_test_task_original/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_3_click.png,Click on 'Recipient's Name' textbox,Click on the textbox above 'Recipient's Email' textbox,"(1254, 378)","[1025.09375, 356, 457.796875, 44]",,"[""above""]",input,84.0,"[1025.09375, 440, 457.796875, 44]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,3,test_task_style,keep,precision,run_20251112_005206_test_task_precision/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_3_click.png,Click on 'Recipient's Name' textbox,Click on the textbox above 'Recipient's Email' textbox,"(1166, 265)","[1005.5609130859375, 249.1999969482422, 320.457763671875, 30.800003051757812]",,"[""above""]",input,58.7999954223633,"[1005.5609130859375, 308, 320.457763671875, 30.79998779296875]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,3,test_task_style,keep,style,run_20251112_005316_test_task_style/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_3_click.png,Click on 'Recipient's Name' textbox,Click on the textbox above 'Recipient's Email' textbox,"(1254, 540)","[1025.09375, 518.0, 457.796875, 44]",,"[""above""]",input,84.0,"[1025.09375, 602.0, 457.796875, 44]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,3,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_3_click.png,Click on 'Recipient's Name' textbox,Click on the textbox above 'Recipient's Email' textbox,"(1254, 379)","[1025.09375, 357, 457.796875, 44]",,"[""above""]",input,84.0,"[1025.09375, 441, 457.796875, 44]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,8,test_task_style,keep,original,run_20251112_005055_test_task_original/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_8_type.png,Type 'gift card' in 'Message:' input,Type 'gift card' in the input above 'Add to Bag' button,"(1254, 540)","[1025.09375, 518.0, 457.796875, 44]",Add to Bag,"[""above""]",button,84.0,"[1025.09375, 602.0, 457.796875, 44]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,8,test_task_style,keep,precision,run_20251112_005206_test_task_precision/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_8_type.png,Type 'gift card' in 'Message:' input,Type 'gift card' in the input above 'Add to Bag' button,"(1166, 500)","[1005.5609130859375, 484.3999938964844, 320.457763671875, 30.800018310546875]",Add to Bag,"[""above""]",button,58.8000030517578,"[1005.5609130859375, 543.2000122070312, 320.457763671875, 30.79998779296875]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,8,test_task_style,keep,style,run_20251112_005316_test_task_style/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_8_type.png,Type 'gift card' in 'Message:' input,Type 'gift card' in the input above 'Add to Bag' button,"(1254, 540)","[1025.015625, 518.0, 456.96875, 44]",Add to Bag,"[""above""]",button,200.185773858124,"[1026.421875, 602.703125, 91.390625, 44]",
18fc60d7-aa69-4c07-9bf1-64543eae52c9,8,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/18fc60d7-aa69-4c07-9bf1-64543eae52c9/screenshots/step_8_type.png,Type 'gift card' in 'Message:' input,Type 'gift card' in the input above 'Add to Bag' button,"(1254, 540)","[1025.09375, 518.0, 457.796875, 44]",Add to Bag,"[""above""]",button,84.0,"[1025.09375, 602.0, 457.796875, 44]",
19b955ba-fdcd-4345-b33a-fc6a88b5a85d,0,test_task_style,keep,original,run_20251112_005055_test_task_original/19b955ba-fdcd-4345-b33a-fc6a88b5a85d/screenshots/step_0_click.png,Click on 'Apply now' link,Click on the button below 'Tweet',"(1471, 227)","[1414.59375, 209, 113.40625, 35.421875]",Sign In,"[""below""]",a,182.857528175221,"[1438.484375, 0, 106.515625, 90]",
19b955ba-fdcd-4345-b33a-fc6a88b5a85d,0,test_task_style,keep,precision,run_20251112_005206_test_task_precision/19b955ba-fdcd-4345-b33a-fc6a88b5a85d/screenshots/step_0_click.png,Click on 'Apply now' link,Click on the button below 'Tweet',"(1318, 159)","[1278.2109375, 146.3000030517578, 79.3843994140625, 24.795303344726562]",Sign In,"[""below""]",a,128.00026001715,"[1294.934326171875, 0, 74.5609130859375, 63]",
19b955ba-fdcd-4345-b33a-fc6a88b5a85d,0,test_task_style,keep,style,run_20251112_005316_test_task_style/19b955ba-fdcd-4345-b33a-fc6a88b5a85d/screenshots/step_0_click.png,Click on 'Apply now' link,Click on the button below 'Tweet',"(1471, 229)","[1415.8125, 210.96875, 111.21875, 35.421875]",Sign In,"[""below""]",a,181.495058270901,"[1438.296875, 2, 106.703125, 91]",
19b955ba-fdcd-4345-b33a-fc6a88b5a85d,0,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/19b955ba-fdcd-4345-b33a-fc6a88b5a85d/screenshots/step_0_click.png,Click on 'Apply now' link,Click on the button below 'Tweet',"(1478, 225)","[1427.1875, 209, 100.8125, 31.140625]",Sign In,"[""below""]",a,180.628518631926,"[1449.234375, 0, 95.765625, 90]",
1a13b675-36a8-4b42-b246-db49797e5d2b,2,test_task_style,keep,original,run_20251112_005055_test_task_original/1a13b675-36a8-4b42-b246-db49797e5d2b/screenshots/step_2_type.png,Type 'bed sheets queen' in 'Search: suggestions appear below' searchbox,Type 'bed sheets queen' in the searchbox below 'Registry' button,"(1170, 90)","[909.90625, 68, 521.09375, 44]",Registry,"[""below""]",a,115.254941226183,"[1243.625, 16.421875, 44, 17.140625]",
1a13b675-36a8-4b42-b246-db49797e5d2b,2,test_task_style,keep,precision,run_20251112_005206_test_task_precision/1a13b675-36a8-4b42-b246-db49797e5d2b/screenshots/step_2_type.png,Type 'bed sheets queen' in 'Search: suggestions appear below' searchbox,Type 'bed sheets queen' in the searchbox below 'Registry' button,"(819, 63)","[636.9343872070312, 47.599998474121094, 364.765625, 30.800003051757812]",Registry,"[""below""]",a,80.678423632236,"[870.5374755859375, 11.495312690734863, 30.79998779296875, 11.99843692779541]",
